ID,Movie Name,Genre,IMDb Link,Director,IMDb Rating
1292,Spirited Away,Thriller,https://www.imdb.com/find?q=Spirited+Away,,
1293,Howl's Moving Castle,Animation,https://www.imdb.com/find?q=Howl%27s+Moving+Castle,,
1294,Princess Mononoke,Drama,https://www.imdb.com/find?q=Princess+Mononoke,,
1295,Weathering With You,Romance,https://www.imdb.com/find?q=Weathering+With+You,,
1296,A Silent Voice,Animation,https://www.imdb.com/find?q=A+Silent+Voice,,
1297,The Wind Rises,Action,https://www.imdb.com/find?q=The+Wind+Rises,,
1298,Ponyo,Animation,https://www.imdb.com/find?q=Ponyo,,
1299,Your Name,Thriller,https://www.imdb.com/find?q=Your+Name,,
1300,Spirited Away,Comedy,https://www.imdb.com/find?q=Spirited+Away,,
1301,Howl's Moving Castle,Action,https://www.imdb.com/find?q=Howl%27s+Moving+Castle,,
1302,Princess Mononoke,Action,https://www.imdb.com/find?q=Princess+Mononoke,,
1303,Weathering With You,Drama,https://www.imdb.com/find?q=Weathering+With+You,,
1304,A Silent Voice,Animation,https://www.imdb.com/find?q=A+Silent+Voice,,
1305,The Wind Rises,Comedy,https://www.imdb.com/find?q=The+Wind+Rises,,
1306,Ponyo,Sci-Fi,https://www.imdb.com/find?q=Ponyo,,
1307,Your Name,Sci-Fi,https://www.imdb.com/find?q=Your+Name,,
1308,Spirited Away,Sci-Fi,https://www.imdb.com/find?q=Spirited+Away,,
1309,Howl's Moving Castle,Comedy,https://www.imdb.com/find?q=Howl%27s+Moving+Castle,,
1310,Princess Mononoke,Drama,https://www.imdb.com/find?q=Princess+Mononoke,,
1311,Weathering With You,Thriller,https://www.imdb.com/find?q=Weathering+With+You,,
1312,A Silent Voice,Comedy,https://www.imdb.com/find?q=A+Silent+Voice,,
1313,The Wind Rises,Romance,https://www.imdb.com/find?q=The+Wind+Rises,,
1314,Ponyo,Sci-Fi,https://www.imdb.com/find?q=Ponyo,,
1315,Your Name,Action,https://www.imdb.com/find?q=Your+Name,,
1316,Spirited Away,Thriller,https://www.imdb.com/find?q=Spirited+Away,,
1317,Howl's Moving Castle,Thriller,https://www.imdb.com/find?q=Howl%27s+Moving+Castle,,
1318,Princess Mononoke,Drama,https://www.imdb.com/find?q=Princess+Mononoke,,
1319,Weathering With You,Comedy,https://www.imdb.com/find?q=Weathering+With+You,,
1320,A Silent Voice,Comedy,https://www.imdb.com/find?q=A+Silent+Voice,,
1321,The Wind Rises,Action,https://www.imdb.com/find?q=The+Wind+Rises,,
1322,Ponyo,Action,https://www.imdb.com/find?q=Ponyo,,
1323,Your Name,Comedy,https://www.imdb.com/find?q=Your+Name,,
1324,Spirited Away,Romance,https://www.imdb.com/find?q=Spirited+Away,,
1325,Howl's Moving Castle,Romance,https://www.imdb.com/find?q=Howl%27s+Moving+Castle,,
1326,Princess Mononoke,Drama,https://www.imdb.com/find?q=Princess+Mononoke,,
1327,Weathering With You,Action,https://www.imdb.com/find?q=Weathering+With+You,,
1328,A Silent Voice,Thriller,https://www.imdb.com/find?q=A+Silent+Voice,,
1329,The Wind Rises,Sci-Fi,https://www.imdb.com/find?q=The+Wind+Rises,,
1330,Ponyo,Comedy,https://www.imdb.com/find?q=Ponyo,,
1331,Parasite,Thriller,https://www.imdb.com/find?q=Parasite,,
1332,Oldboy,Drama,https://www.imdb.com/find?q=Oldboy,,
1333,Train to Busan,Drama,https://www.imdb.com/find?q=Train+to+Busan,,
1334,Memories of Murder,Animation,https://www.imdb.com/find?q=Memories+of+Murder,,
1335,The Handmaiden,Drama,https://www.imdb.com/find?q=The+Handmaiden,,
1336,Snowpiercer,Romance,https://www.imdb.com/find?q=Snowpiercer,,
1337,Burning,Action,https://www.imdb.com/find?q=Burning,,
1338,The Host,Action,https://www.imdb.com/find?q=The+Host,,
1339,Parasite,Romance,https://www.imdb.com/find?q=Parasite,,
1340,Oldboy,Sci-Fi,https://www.imdb.com/find?q=Oldboy,,
1341,Train to Busan,Comedy,https://www.imdb.com/find?q=Train+to+Busan,,
1342,Memories of Murder,Sci-Fi,https://www.imdb.com/find?q=Memories+of+Murder,,
1343,The Handmaiden,Comedy,https://www.imdb.com/find?q=The+Handmaiden,,
1344,Snowpiercer,Drama,https://www.imdb.com/find?q=Snowpiercer,,
1345,Burning,Comedy,https://www.imdb.com/find?q=Burning,,
1346,The Host,Thriller,https://www.imdb.com/find?q=The+Host,,
1347,Parasite,Thriller,https://www.imdb.com/find?q=Parasite,,
1348,Oldboy,Animation,https://www.imdb.com/find?q=Oldboy,,
1349,Train to Busan,Action,https://www.imdb.com/find?q=Train+to+Busan,,
1350,Memories of Murder,Comedy,https://www.imdb.com/find?q=Memories+of+Murder,,
1351,The Handmaiden,Drama,https://www.imdb.com/find?q=The+Handmaiden,,
1352,Snowpiercer,Action,https://www.imdb.com/find?q=Snowpiercer,,
1353,Burning,Drama,https://www.imdb.com/find?q=Burning,,
1354,The Host,Thriller,https://www.imdb.com/find?q=The+Host,,
1355,Parasite,Animation,https://www.imdb.com/find?q=Parasite,,
1356,Oldboy,Sci-Fi,https://www.imdb.com/find?q=Oldboy,,
1357,Train to Busan,Drama,https://www.imdb.com/find?q=Train+to+Busan,,
1358,Memories of Murder,Sci-Fi,https://www.imdb.com/find?q=Memories+of+Murder,,
1359,The Handmaiden,Animation,https://www.imdb.com/find?q=The+Handmaiden,,
1360,Snowpiercer,Thriller,https://www.imdb.com/find?q=Snowpiercer,,
1361,Burning,Drama,https://www.imdb.com/find?q=Burning,,
1362,The Host,Comedy,https://www.imdb.com/find?q=The+Host,,
1363,Parasite,Thriller,https://www.imdb.com/find?q=Parasite,,
1364,Oldboy,Drama,https://www.imdb.com/find?q=Oldboy,,
1365,Train to Busan,Comedy,https://www.imdb.com/find?q=Train+to+Busan,,
1366,Memories of Murder,Thriller,https://www.imdb.com/find?q=Memories+of+Murder,,
1367,The Handmaiden,Drama,https://www.imdb.com/find?q=The+Handmaiden,,
1368,Snowpiercer,Drama,https://www.imdb.com/find?q=Snowpiercer,,
1369,Burning,Animation,https://www.imdb.com/find?q=Burning,,
1370,The Host,Drama,https://www.imdb.com/find?q=The+Host,,
1371,Parasite,Action,https://www.imdb.com/find?q=Parasite,,
1372,Oldboy,Sci-Fi,https://www.imdb.com/find?q=Oldboy,,
1373,Train to Busan,Drama,https://www.imdb.com/find?q=Train+to+Busan,,
1374,Memories of Murder,Comedy,https://www.imdb.com/find?q=Memories+of+Murder,,
1375,The Handmaiden,Animation,https://www.imdb.com/find?q=The+Handmaiden,,
1376,Snowpiercer,Animation,https://www.imdb.com/find?q=Snowpiercer,,
1377,Burning,Sci-Fi,https://www.imdb.com/find?q=Burning,,
1378,The Host,Romance,https://www.imdb.com/find?q=The+Host,,
1379,Parasite,Sci-Fi,https://www.imdb.com/find?q=Parasite,,
1380,Oldboy,Thriller,https://www.imdb.com/find?q=Oldboy,,
1381,Train to Busan,Romance,https://www.imdb.com/find?q=Train+to+Busan,,
1382,Memories of Murder,Sci-Fi,https://www.imdb.com/find?q=Memories+of+Murder,,
1383,The Handmaiden,Romance,https://www.imdb.com/find?q=The+Handmaiden,,
1384,Snowpiercer,Action,https://www.imdb.com/find?q=Snowpiercer,,
1385,Burning,Animation,https://www.imdb.com/find?q=Burning,,
1386,The Host,Drama,https://www.imdb.com/find?q=The+Host,,
1387,Parasite,Thriller,https://www.imdb.com/find?q=Parasite,,
1388,Oldboy,Sci-Fi,https://www.imdb.com/find?q=Oldboy,,
1389,Train to Busan,Thriller,https://www.imdb.com/find?q=Train+to+Busan,,
1390,Memories of Murder,Animation,https://www.imdb.com/find?q=Memories+of+Murder,,
1391,The Handmaiden,Animation,https://www.imdb.com/find?q=The+Handmaiden,,
1392,Snowpiercer,Animation,https://www.imdb.com/find?q=Snowpiercer,,
1393,Burning,Animation,https://www.imdb.com/find?q=Burning,,
1394,The Host,Drama,https://www.imdb.com/find?q=The+Host,,
1395,Parasite,Drama,https://www.imdb.com/find?q=Parasite,,
1396,Oldboy,Sci-Fi,https://www.imdb.com/find?q=Oldboy,,
1397,Train to Busan,Comedy,https://www.imdb.com/find?q=Train+to+Busan,,
1398,Memories of Murder,Sci-Fi,https://www.imdb.com/find?q=Memories+of+Murder,,
1399,The Handmaiden,Sci-Fi,https://www.imdb.com/find?q=The+Handmaiden,,
1400,Snowpiercer,Drama,https://www.imdb.com/find?q=Snowpiercer,,
1401,Burning,Drama,https://www.imdb.com/find?q=Burning,,
1402,The Host,Action,https://www.imdb.com/find?q=The+Host,,
1403,Parasite,Animation,https://www.imdb.com/find?q=Parasite,,
1404,Oldboy,Romance,https://www.imdb.com/find?q=Oldboy,,
1405,Train to Busan,Romance,https://www.imdb.com/find?q=Train+to+Busan,,
1406,Memories of Murder,Sci-Fi,https://www.imdb.com/find?q=Memories+of+Murder,,
1407,The Handmaiden,Animation,https://www.imdb.com/find?q=The+Handmaiden,,
1408,Snowpiercer,Romance,https://www.imdb.com/find?q=Snowpiercer,,
1409,Burning,Romance,https://www.imdb.com/find?q=Burning,,
1410,The Host,Drama,https://www.imdb.com/find?q=The+Host,,
1411,Parasite,Action,https://www.imdb.com/find?q=Parasite,,
1412,Oldboy,Animation,https://www.imdb.com/find?q=Oldboy,,
1413,Train to Busan,Action,https://www.imdb.com/find?q=Train+to+Busan,,
1414,Memories of Murder,Action,https://www.imdb.com/find?q=Memories+of+Murder,,
1415,The Handmaiden,Comedy,https://www.imdb.com/find?q=The+Handmaiden,,
1416,Snowpiercer,Action,https://www.imdb.com/find?q=Snowpiercer,,
1417,Burning,Sci-Fi,https://www.imdb.com/find?q=Burning,,
1418,The Host,Drama,https://www.imdb.com/find?q=The+Host,,
1419,Parasite,Comedy,https://www.imdb.com/find?q=Parasite,,
1420,Oldboy,Comedy,https://www.imdb.com/find?q=Oldboy,,
1421,Train to Busan,Comedy,https://www.imdb.com/find?q=Train+to+Busan,,
1422,Memories of Murder,Comedy,https://www.imdb.com/find?q=Memories+of+Murder,,
1423,The Handmaiden,Drama,https://www.imdb.com/find?q=The+Handmaiden,,
1424,Snowpiercer,Sci-Fi,https://www.imdb.com/find?q=Snowpiercer,,
1425,Burning,Drama,https://www.imdb.com/find?q=Burning,,
1426,The Host,Animation,https://www.imdb.com/find?q=The+Host,,
1427,Parasite,Drama,https://www.imdb.com/find?q=Parasite,,
1428,Oldboy,Thriller,https://www.imdb.com/find?q=Oldboy,,
1429,Train to Busan,Romance,https://www.imdb.com/find?q=Train+to+Busan,,
1430,Memories of Murder,Animation,https://www.imdb.com/find?q=Memories+of+Murder,,
1431,The Handmaiden,Romance,https://www.imdb.com/find?q=The+Handmaiden,,
1432,Snowpiercer,Drama,https://www.imdb.com/find?q=Snowpiercer,,
1433,Burning,Animation,https://www.imdb.com/find?q=Burning,,
1434,The Host,Comedy,https://www.imdb.com/find?q=The+Host,,
1435,Parasite,Action,https://www.imdb.com/find?q=Parasite,,
1436,Oldboy,Romance,https://www.imdb.com/find?q=Oldboy,,
1437,Train to Busan,Action,https://www.imdb.com/find?q=Train+to+Busan,,
1438,Memories of Murder,Romance,https://www.imdb.com/find?q=Memories+of+Murder,,
1439,The Handmaiden,Thriller,https://www.imdb.com/find?q=The+Handmaiden,,
1440,Snowpiercer,Romance,https://www.imdb.com/find?q=Snowpiercer,,
1441,Burning,Drama,https://www.imdb.com/find?q=Burning,,
1442,The Host,Comedy,https://www.imdb.com/find?q=The+Host,,
1443,Parasite,Animation,https://www.imdb.com/find?q=Parasite,,
1444,Oldboy,Thriller,https://www.imdb.com/find?q=Oldboy,,
1445,Train to Busan,Action,https://www.imdb.com/find?q=Train+to+Busan,,
1446,Memories of Murder,Drama,https://www.imdb.com/find?q=Memories+of+Murder,,
1447,The Handmaiden,Animation,https://www.imdb.com/find?q=The+Handmaiden,,
1448,Snowpiercer,Animation,https://www.imdb.com/find?q=Snowpiercer,,
1449,Burning,Sci-Fi,https://www.imdb.com/find?q=Burning,,
1450,The Host,Sci-Fi,https://www.imdb.com/find?q=The+Host,,
1451,Parasite,Drama,https://www.imdb.com/find?q=Parasite,,
1452,Oldboy,Romance,https://www.imdb.com/find?q=Oldboy,,
1453,Train to Busan,Romance,https://www.imdb.com/find?q=Train+to+Busan,,
1454,Memories of Murder,Action,https://www.imdb.com/find?q=Memories+of+Murder,,
1455,The Handmaiden,Drama,https://www.imdb.com/find?q=The+Handmaiden,,
1456,Snowpiercer,Drama,https://www.imdb.com/find?q=Snowpiercer,,
1457,Burning,Thriller,https://www.imdb.com/find?q=Burning,,
1458,The Host,Drama,https://www.imdb.com/find?q=The+Host,,
1459,Parasite,Thriller,https://www.imdb.com/find?q=Parasite,,
1460,Oldboy,Comedy,https://www.imdb.com/find?q=Oldboy,,
1461,Train to Busan,Animation,https://www.imdb.com/find?q=Train+to+Busan,,
1462,Memories of Murder,Action,https://www.imdb.com/find?q=Memories+of+Murder,,
1463,The Handmaiden,Action,https://www.imdb.com/find?q=The+Handmaiden,,
1464,Snowpiercer,Romance,https://www.imdb.com/find?q=Snowpiercer,,
1465,Burning,Sci-Fi,https://www.imdb.com/find?q=Burning,,
1466,The Host,Action,https://www.imdb.com/find?q=The+Host,,
1467,Parasite,Drama,https://www.imdb.com/find?q=Parasite,,
1468,Oldboy,Romance,https://www.imdb.com/find?q=Oldboy,,
1469,Train to Busan,Animation,https://www.imdb.com/find?q=Train+to+Busan,,
1470,Memories of Murder,Drama,https://www.imdb.com/find?q=Memories+of+Murder,,
1471,The Handmaiden,Drama,https://www.imdb.com/find?q=The+Handmaiden,,
1472,Snowpiercer,Thriller,https://www.imdb.com/find?q=Snowpiercer,,
1473,Burning,Thriller,https://www.imdb.com/find?q=Burning,,
1474,The Host,Sci-Fi,https://www.imdb.com/find?q=The+Host,,
1475,Parasite,Romance,https://www.imdb.com/find?q=Parasite,,
1476,Oldboy,Thriller,https://www.imdb.com/find?q=Oldboy,,
1477,Train to Busan,Action,https://www.imdb.com/find?q=Train+to+Busan,,
1478,Memories of Murder,Action,https://www.imdb.com/find?q=Memories+of+Murder,,
1479,The Handmaiden,Animation,https://www.imdb.com/find?q=The+Handmaiden,,
1480,Snowpiercer,Drama,https://www.imdb.com/find?q=Snowpiercer,,
1481,Burning,Sci-Fi,https://www.imdb.com/find?q=Burning,,
1482,The Host,Animation,https://www.imdb.com/find?q=The+Host,,
1483,Parasite,Comedy,https://www.imdb.com/find?q=Parasite,,
1484,Oldboy,Sci-Fi,https://www.imdb.com/find?q=Oldboy,,
1485,Train to Busan,Thriller,https://www.imdb.com/find?q=Train+to+Busan,,
1486,Memories of Murder,Sci-Fi,https://www.imdb.com/find?q=Memories+of+Murder,,
1487,The Handmaiden,Thriller,https://www.imdb.com/find?q=The+Handmaiden,,
1488,Snowpiercer,Comedy,https://www.imdb.com/find?q=Snowpiercer,,
1489,Burning,Romance,https://www.imdb.com/find?q=Burning,,
1490,The Host,Comedy,https://www.imdb.com/find?q=The+Host,,
1491,Parasite,Sci-Fi,https://www.imdb.com/find?q=Parasite,,
1492,Oldboy,Sci-Fi,https://www.imdb.com/find?q=Oldboy,,
1493,Train to Busan,Romance,https://www.imdb.com/find?q=Train+to+Busan,,
1494,Memories of Murder,Romance,https://www.imdb.com/find?q=Memories+of+Murder,,
1495,The Handmaiden,Comedy,https://www.imdb.com/find?q=The+Handmaiden,,
1496,Snowpiercer,Thriller,https://www.imdb.com/find?q=Snowpiercer,,
1497,Burning,Sci-Fi,https://www.imdb.com/find?q=Burning,,
1498,The Host,Thriller,https://www.imdb.com/find?q=The+Host,,
1499,Parasite,Sci-Fi,https://www.imdb.com/find?q=Parasite,,
1500,Oldboy,Animation,https://www.imdb.com/find?q=Oldboy,,
